CellID,ClusterID,ClusterName
790,2,eL5-3
791,14,eL5-3
792,3,eL6-1
793,5,eL6-1
794,3,eL2/3
795,3,VIP
796,3,eL5-3
797,4,Lhx6
798,10,eL5-2
799,3,eL5-3
800,-1,NA
801,3,Smc
802,4,eL5-3
803,9,eL5-3
804,4,eL2/3
805,3,Lhx6
806,9,SST
807,2,eL5-2
808,14,eL5-3
809,2,eL5-3
810,11,eL5-3
811,2,eL5-3
812,4,eL5-3
813,4,Endo
814,-1,NA
815,3,eL6-1
816,1,NPY
817,2,eL5-3
818,2,NPY
819,3,Reln
820,6,eL6-2
821,4,Lhx6
822,5,Oligo
823,-1,NA
824,11,L5-1
825,1,eL5-3
826,2,SST
827,9,Endo
828,3,eL5-3
829,4,L5-1
830,-1,NA
831,4,eL5-2
832,4,eL2/3
833,3,SST
834,9,Reln
835,1,eL5-2
836,-1,NA
837,4,eL5-3
838,2,eL5-3
839,2,eL5-2
840,1,eL5-2
841,1,eL5-3
842,8,Oligo
843,0,VIP
844,2,Endo
845,1,Lhx6
846,6,eL5-3
847,-1,NA
848,13,eL5-3
849,5,eL5-2
850,11,Reln
851,5,NPY
852,3,Astro
853,4,Endo
854,8,eL5-3
855,10,eL5-3
856,11,VIP
857,4,eL5-3
858,1,eL5-3
859,10,Endo
860,3,eL5-3
861,3,eL5-3
862,12,Lhx6
863,5,eL5-3
864,2,eL5-3
865,9,eL6-2
866,4,eL5-2
867,4,eL5-3
868,9,eL5-3
869,-1,NA
870,4,Lhx6
871,14,L5-1
872,-1,NA
873,4,eL5-3
874,4,eL5-3
875,2,eL5-3
876,4,L5-1
877,3,L5-1
878,4,eL5-3
879,13,Lhx6
880,9,eL5-3
881,3,Lhx6
882,4,eL5-3
883,8,Lhx6
884,5,eL5-3
885,4,Lhx6
886,4,Astro
887,8,eL5-3
888,7,VIP
889,4,L5-1
890,-1,NA
891,4,eL5-3
892,10,Lhx6
893,2,eL6-1
894,4,eL6-1
895,11,eL5-3
896,11,Astro
897,4,eL5-3
898,2,Lhx6
899,4,Endo
900,-1,NA
901,-1,NA
902,8,eL5-2
903,4,eL5-3
904,13,eL5-3
905,-1,NA
906,4,Lhx6
907,4,eL5-3
908,4,eL5-2
909,4,SST
910,12,Endo
911,12,Lhx6
912,4,eL5-2
913,13,eL5-3
914,14,Astro
915,12,eL2/3
916,4,Endo
917,5,eL6-2
918,4,L5-1
919,1,eL5-3
920,11,Lhx6
921,4,eL6-2
922,3,Astro
923,4,Astro
924,4,eL6-2
925,11,Endo
926,-1,NA
927,4,eL5-3
928,4,eL5-3
929,9,eL5-2
930,-1,NA
931,-1,NA
932,-1,NA
933,1,Smc
934,4,eL5-2
935,4,eL5-3
936,4,L5-1
937,-1,NA
938,4,eL5-3
939,10,Endo
940,-1,NA
941,1,eL6-2
942,4,Oligo
943,2,SST
944,4,SST
945,4,Oligo
946,5,eL5-2
947,4,eL6-1
948,4,eL5-3
949,-1,NA
950,-1,NA
951,9,eL5-3
952,5,eL5-3
953,2,L5-1
954,14,eL5-2
955,4,eL6-1
956,11,Endo
957,1,Endo
958,-1,NA
959,4,eL5-3
960,5,eL6-1
961,4,eL5-3
962,1,eL6-2
963,14,eL5-3
964,4,Endo
965,-1,NA
966,14,SST
967,4,SST
968,4,eL6-1
969,13,eL6-1
970,4,eL6-1
971,4,eL6-2
972,12,eL6-1
973,4,eL6-1
974,4,eL6-1
975,4,SST
976,4,NPY
977,4,eL6-2
978,4,eL6-2
979,4,SST
980,2,eL2/3
