CellID,ClusterID,ClusterName
545,3,eL5-3
546,3,eL5-3
547,13,Endo
548,5,eL6-2
549,3,eL5-3
550,3,eL5-3
551,3,eL5-3
552,2,eL5-2
553,8,SST
554,9,Lhx6
555,4,eL6-1
556,12,Oligo
557,8,SST
558,3,eL5-3
559,2,eL5-2
560,6,VIP
561,1,L5-1
562,3,eL5-3
563,2,eL5-2
564,3,eL5-3
565,3,eL5-3
566,9,Lhx6
567,5,eL6-2
568,-1,NA
569,3,eL5-3
570,9,Lhx6
571,1,L5-1
572,2,eL5-2
573,4,eL6-1
574,2,eL5-2
575,-1,NA
576,8,SST
577,3,eL5-3
578,-1,NA
579,3,eL5-3
580,13,Endo
581,3,eL5-3
582,4,eL6-1
583,1,L5-1
584,3,eL5-3
585,-1,NA
586,3,eL5-3
587,1,L5-1
588,8,SST
589,3,eL5-3
590,3,eL5-3
591,14,Smc
592,8,SST
593,3,eL5-3
594,9,Lhx6
595,6,VIP
596,13,Endo
597,3,eL5-3
598,3,eL5-3
599,4,eL6-1
600,11,Astro
601,3,eL5-3
602,3,eL5-3
603,7,Reln
604,-1,NA
605,3,eL5-3
606,3,eL5-3
607,3,eL5-3
608,14,Smc
609,4,eL6-1
610,3,eL5-3
611,4,eL6-1
612,1,L5-1
613,3,eL5-3
614,4,eL6-1
615,1,L5-1
616,14,Smc
617,4,eL6-1
618,3,eL5-3
619,4,eL6-1
620,14,Smc
621,3,eL5-3
622,3,eL5-3
623,8,SST
624,1,L5-1
625,11,Astro
626,11,Astro
627,1,L5-1
628,2,eL5-2
629,3,eL5-3
630,11,Astro
631,3,eL5-3
632,11,Astro
633,8,SST
634,8,SST
635,2,eL5-2
636,1,L5-1
637,10,NPY
638,2,eL5-2
639,14,Smc
640,3,eL5-3
641,5,eL6-2
642,3,eL5-3
643,3,eL5-3
644,3,eL5-3
645,4,eL6-1
646,10,NPY
647,3,eL5-3
648,3,eL5-3
649,4,eL6-1
650,9,Lhx6
651,4,eL6-1
652,3,eL5-3
653,9,Lhx6
654,2,eL5-2
655,14,Smc
656,2,eL5-2
657,11,Astro
658,2,eL5-2
659,4,eL6-1
660,4,eL6-1
661,3,eL5-3
662,1,L5-1
663,2,eL5-2
664,2,eL5-2
665,-1,NA
666,3,eL5-3
667,6,VIP
668,4,eL6-1
669,5,eL6-2
670,11,Astro
671,1,L5-1
672,2,eL5-2
673,9,Lhx6
674,3,eL5-3
675,4,eL6-1
676,4,eL6-1
677,4,eL6-1
678,3,eL5-3
679,9,Lhx6
680,1,L5-1
681,4,eL6-1
682,-1,NA
683,2,eL5-2
684,2,eL5-2
685,1,L5-1
686,1,L5-1
687,8,SST
688,0,eL2/3
689,2,eL5-2
690,1,L5-1
691,6,VIP
692,13,Endo
693,5,eL6-2
694,11,Astro
695,5,eL6-2
696,3,eL5-3
697,4,eL6-1
698,8,SST
699,10,NPY
700,11,Astro
701,4,eL6-1
702,1,L5-1
703,10,NPY
704,3,eL5-3
705,3,eL5-3
706,12,Oligo
707,5,eL6-2
708,2,eL5-2
709,9,Lhx6
710,4,eL6-1
711,4,eL6-1
712,9,Lhx6
713,4,eL6-1
714,14,Smc
715,4,eL6-1
716,4,eL6-1
717,2,eL5-2
718,4,eL6-1
719,3,eL5-3
720,4,eL6-1
721,13,Endo
722,9,Lhx6
723,3,eL5-3
724,4,eL6-1
725,8,SST
726,5,eL6-2
727,4,eL6-1
728,4,eL6-1
729,8,SST
730,7,Reln
731,4,eL6-1
732,4,eL6-1
733,10,NPY
734,2,eL5-2
735,4,eL6-1
736,11,Astro
737,11,Astro
738,4,eL6-1
739,2,eL5-2
740,4,eL6-1
741,8,SST
742,4,eL6-1
743,13,Endo
744,-1,NA
745,4,eL6-1
746,4,eL6-1
